inverter_id,brand,rated_power_w,voltage_input,voltage_output,mode,derating_factor,price_min,price_max
PRAG_14600W_2804,PRAG,14600.0,48.0,220.0,Multifunction,0.87,632603.0,1054339.0
PRAG_7500W_2835,PRAG,7500.0,48.0,220.0,Multifunction,0.9,335008.0,558346.0
PRAG_10800W_2847,PRAG,10800.0,240.0,220.0,Multifunction,0.88,372291.0,620485.0
PRAG_14750W_2849,PRAG,14750.0,48.0,220.0,Multifunction,0.89,636355.0,1060591.0
PRAG_13350W_2850,PRAG,13350.0,12.0,220.0,Multifunction,0.92,346608.0,577680.0
PRAG_2600W_2949,PRAG,2600.0,96.0,220.0,Multifunction,0.9,75610.0,126016.0
PRAG_18650W_2977,PRAG,18650.0,240.0,220.0,Multifunction,0.89,804343.0,1340571.0
PRAG_17350W_3048,PRAG,17350.0,240.0,220.0,Multifunction,0.89,497782.0,829636.0
PRAG_9950W_3087,PRAG,9950.0,96.0,220.0,Multifunction,0.89,339577.0,565961.0
PRAG_7650W_3160,PRAG,7650.0,96.0,220.0,Multifunction,0.89,270238.0,450398.0
PRAG_9000W_3175,PRAG,9000.0,48.0,220.0,Multifunction,0.87,281020.0,468366.0
PRAG_8400W_3178,PRAG,8400.0,24.0,220.0,Multifunction,0.87,231490.0,385818.0
PRAG_13500W_3179,PRAG,13500.0,240.0,220.0,Multifunction,0.9,307808.0,513014.0
PRAG_3150W_3204,PRAG,3150.0,48.0,220.0,Multifunction,0.88,85690.0,142816.0
PRAG_850W_3258,PRAG,850.0,96.0,220.0,Multifunction,0.89,37733.0,62889.0
PRAG_9200W_3263,PRAG,9200.0,12.0,220.0,Multifunction,0.87,280085.0,466809.0
PRAG_19150W_3300,PRAG,19150.0,96.0,220.0,Multifunction,0.91,493975.0,823291.0
PRAG_11900W_3314,PRAG,11900.0,12.0,220.0,Multifunction,0.88,515503.0,859171.0
PRAG_2550W_3335,PRAG,2550.0,24.0,220.0,Multifunction,0.91,90827.0,151379.0
PRAG_5600W_3412,PRAG,5600.0,12.0,220.0,Multifunction,0.9,153075.0,255125.0
PRAG_16250W_3413,PRAG,16250.0,24.0,220.0,Multifunction,0.87,588255.0,980425.0
PRAG_14400W_3536,PRAG,14400.0,96.0,220.0,Multifunction,0.92,569470.0,949116.0
PRAG_18250W_3542,PRAG,18250.0,96.0,220.0,Multifunction,0.9,696433.0,1160721.0
PRAG_11100W_3585,PRAG,11100.0,12.0,220.0,Multifunction,0.88,372570.0,620950.0
PRAG_7750W_3592,PRAG,7750.0,48.0,220.0,Multifunction,0.88,281982.0,469970.0
PRAG_1800W_3606,PRAG,1800.0,240.0,220.0,Multifunction,0.91,78572.0,130954.0
PRAG_9600W_3626,PRAG,9600.0,240.0,220.0,Multifunction,0.88,246999.0,411665.0
PRAG_7100W_3640,PRAG,7100.0,240.0,220.0,Multifunction,0.92,166915.0,278191.0
PRAG_9000W_3678,PRAG,9000.0,48.0,220.0,Multifunction,0.9,368554.0,614256.0
PRAG_11000W_3713,PRAG,11000.0,240.0,220.0,Multifunction,0.92,327110.0,545182.0
PRAG_5600W_3763,PRAG,5600.0,96.0,220.0,Multifunction,0.89,245324.0,408874.0
PRAG_3250W_3789,PRAG,3250.0,96.0,220.0,Multifunction,0.91,130756.0,217926.0
PRAG_2950W_3803,PRAG,2950.0,12.0,220.0,Multifunction,0.9,79774.0,132956.0
PRAG_4650W_3814,PRAG,4650.0,240.0,220.0,Multifunction,0.91,199852.0,333086.0
PRAG_3300W_3977,PRAG,3300.0,48.0,220.0,Multifunction,0.88,132981.0,221635.0
PRAG_8850W_3978,PRAG,8850.0,48.0,220.0,Multifunction,0.9,204208.0,340346.0
PRAG_15450W_4075,PRAG,15450.0,96.0,220.0,Multifunction,0.92,363478.0,605798.0
PRAG_5350W_4167,PRAG,5350.0,96.0,220.0,Multifunction,0.87,163648.0,272746.0
PRAG_3050W_4182,PRAG,3050.0,240.0,220.0,Multifunction,0.87,128793.0,214655.0
PRAG_16550W_4308,PRAG,16550.0,24.0,220.0,Multifunction,0.9,693564.0,1155940.0
PRAG_2050W_4384,PRAG,2050.0,240.0,220.0,Multifunction,0.9,65761.0,109601.0
PRAG_2500W_4392,PRAG,2500.0,96.0,220.0,Multifunction,0.91,68275.0,113791.0
PRAG_650W_4418,PRAG,650.0,96.0,220.0,Multifunction,0.91,23828.0,39714.0
PRAG_9600W_4441,PRAG,9600.0,240.0,220.0,Multifunction,0.91,369042.0,615070.0
PRAG_19900W_4562,PRAG,19900.0,96.0,220.0,Multifunction,0.9,722603.0,1204339.0
PRAG_11600W_4643,PRAG,11600.0,240.0,220.0,Multifunction,0.9,461306.0,768842.0
PRAG_5500W_4673,PRAG,5500.0,48.0,220.0,Multifunction,0.89,239296.0,398828.0
PRAG_6550W_4802,PRAG,6550.0,96.0,220.0,Multifunction,0.89,263252.0,438754.0
PRAG_2000W_4808,PRAG,2000.0,24.0,220.0,Multifunction,0.88,63772.0,106286.0
PRAG_5750W_4825,PRAG,5750.0,240.0,220.0,Multifunction,0.91,207064.0,345106.0
PRAG_14950W_4835,PRAG,14950.0,12.0,220.0,Multifunction,0.91,395060.0,658434.0
PRAG_4800W_4839,PRAG,4800.0,24.0,220.0,Multifunction,0.89,198928.0,331546.0
PRAG_9900W_4840,PRAG,9900.0,24.0,220.0,Multifunction,0.91,328070.0,546782.0
PRAG_13350W_4858,PRAG,13350.0,240.0,220.0,Multifunction,0.89,344840.0,574734.0
PRAG_6750W_4877,PRAG,6750.0,48.0,220.0,Multifunction,0.89,246859.0,411431.0
PRAG_2400W_4895,PRAG,2400.0,24.0,220.0,Multifunction,0.87,99536.0,165892.0
PRAG_1300W_4896,PRAG,1300.0,12.0,220.0,Multifunction,0.91,37851.0,63085.0
PRAG_1400W_4915,PRAG,1400.0,96.0,220.0,Multifunction,0.9,38417.0,64029.0
PRAG_13750W_4925,PRAG,13750.0,12.0,220.0,Multifunction,0.89,571814.0,953022.0
PRAG_15550W_84,PRAG,15550.0,48.0,220.0,Off-Grid,0.92,610222.0,1017036.0
PRAG_4500W_214,PRAG,4500.0,12.0,220.0,Off-Grid,0.89,115761.0,192935.0
PRAG_18950W_246,PRAG,18950.0,96.0,220.0,Off-Grid,0.87,506364.0,843940.0
PRAG_19350W_340,PRAG,19350.0,12.0,220.0,Off-Grid,0.88,765256.0,1275428.0
PRAG_6100W_359,PRAG,6100.0,24.0,220.0,Off-Grid,0.88,251826.0,419710.0
PRAG_12600W_360,PRAG,12600.0,240.0,220.0,Off-Grid,0.9,385739.0,642899.0
PRAG_14500W_363,PRAG,14500.0,24.0,220.0,Off-Grid,0.89,564203.0,940339.0
PRAG_17400W_500,PRAG,17400.0,12.0,220.0,Off-Grid,0.87,722632.0,1204388.0
PRAG_10900W_522,PRAG,10900.0,96.0,220.0,Off-Grid,0.88,340675.0,567791.0
PRAG_9350W_557,PRAG,9350.0,48.0,220.0,Off-Grid,0.87,329724.0,549540.0
PRAG_4150W_562,PRAG,4150.0,240.0,220.0,Off-Grid,0.87,161407.0,269011.0
PRAG_3400W_618,PRAG,3400.0,48.0,220.0,Off-Grid,0.89,123152.0,205252.0
PRAG_7950W_774,PRAG,7950.0,240.0,220.0,Off-Grid,0.89,186497.0,310829.0
PRAG_6050W_901,PRAG,6050.0,240.0,220.0,Off-Grid,0.91,177362.0,295602.0
PRAG_10100W_916,PRAG,10100.0,12.0,220.0,Off-Grid,0.91,413012.0,688354.0
PRAG_3150W_928,PRAG,3150.0,240.0,220.0,Off-Grid,0.87,86942.0,144902.0
PRAG_11700W_931,PRAG,11700.0,96.0,220.0,Off-Grid,0.91,362536.0,604228.0
PRAG_650W_939,PRAG,650.0,48.0,220.0,Off-Grid,0.87,24837.0,41395.0
PRAG_13500W_953,PRAG,13500.0,96.0,220.0,Off-Grid,0.88,359024.0,598374.0
PRAG_19600W_962,PRAG,19600.0,96.0,220.0,Off-Grid,0.91,576764.0,961274.0
PRAG_16400W_1004,PRAG,16400.0,96.0,220.0,Off-Grid,0.91,654606.0,1091010.0
PRAG_15350W_1027,PRAG,15350.0,240.0,220.0,Off-Grid,0.92,542830.0,904718.0
PRAG_15750W_1042,PRAG,15750.0,24.0,220.0,Off-Grid,0.89,425872.0,709788.0
PRAG_12000W_1047,PRAG,12000.0,48.0,220.0,Off-Grid,0.9,399046.0,665076.0
PRAG_11750W_1095,PRAG,11750.0,24.0,220.0,Off-Grid,0.87,508116.0,846860.0
PRAG_6350W_1340,PRAG,6350.0,96.0,220.0,Off-Grid,0.89,264642.0,441070.0
PRAG_15100W_1349,PRAG,15100.0,24.0,220.0,Off-Grid,0.9,447218.0,745362.0
PRAG_14650W_1476,PRAG,14650.0,96.0,220.0,Off-Grid,0.88,567471.0,945785.0
PRAG_16200W_1493,PRAG,16200.0,96.0,220.0,Off-Grid,0.91,405634.0,676058.0
PRAG_750W_1561,PRAG,750.0,240.0,220.0,Off-Grid,0.91,18764.0,31274.0
PRAG_1400W_1579,PRAG,1400.0,240.0,220.0,Off-Grid,0.92,54231.0,90385.0
PRAG_900W_1605,PRAG,900.0,12.0,220.0,Off-Grid,0.92,39169.0,65281.0
PRAG_17700W_1627,PRAG,17700.0,12.0,220.0,Off-Grid,0.89,614666.0,1024444.0
PRAG_3100W_1642,PRAG,3100.0,96.0,220.0,Off-Grid,0.91,124286.0,207144.0
PRAG_15450W_1734,PRAG,15450.0,24.0,220.0,Off-Grid,0.88,482255.0,803759.0
PRAG_4150W_1747,PRAG,4150.0,12.0,220.0,Off-Grid,0.91,180652.0,301086.0
PRAG_16950W_1824,PRAG,16950.0,48.0,220.0,Off-Grid,0.88,756026.0,1260044.0
PRAG_16000W_1843,PRAG,16000.0,24.0,220.0,Off-Grid,0.9,712861.0,1188101.0
PRAG_15350W_1888,PRAG,15350.0,96.0,220.0,Off-Grid,0.88,581416.0,969026.0
PRAG_11500W_1971,PRAG,11500.0,240.0,220.0,Off-Grid,0.9,370239.0,617065.0
PRAG_950W_1973,PRAG,950.0,12.0,220.0,Off-Grid,0.9,27490.0,45818.0
PRAG_10700W_2030,PRAG,10700.0,24.0,220.0,Off-Grid,0.89,386701.0,644501.0
PRAG_15200W_2052,PRAG,15200.0,12.0,220.0,Off-Grid,0.87,607391.0,1012319.0
PRAG_7600W_2134,PRAG,7600.0,12.0,220.0,Off-Grid,0.89,307673.0,512789.0
PRAG_1750W_2154,PRAG,1750.0,240.0,220.0,Off-Grid,0.9,69381.0,115635.0
PRAG_3200W_2185,PRAG,3200.0,48.0,220.0,Off-Grid,0.92,104709.0,174515.0
PRAG_3150W_2252,PRAG,3150.0,48.0,220.0,Off-Grid,0.89,82441.0,137401.0
PRAG_5200W_2285,PRAG,5200.0,12.0,220.0,Off-Grid,0.9,183286.0,305476.0
PRAG_4000W_2483,PRAG,4000.0,12.0,220.0,Off-Grid,0.89,139082.0,231802.0
PRAG_7950W_2522,PRAG,7950.0,240.0,220.0,Off-Grid,0.88,231151.0,385251.0
PRAG_4500W_2543,PRAG,4500.0,12.0,220.0,Off-Grid,0.9,161483.0,269139.0
PRAG_13700W_2582,PRAG,13700.0,240.0,220.0,Off-Grid,0.9,455043.0,758405.0
PRAG_850W_2633,PRAG,850.0,96.0,220.0,Off-Grid,0.89,34316.0,57192.0
PRAG_7200W_2730,PRAG,7200.0,12.0,220.0,Off-Grid,0.87,190628.0,317712.0
PRAG_12900W_2775,PRAG,12900.0,96.0,220.0,Off-Grid,0.91,433030.0,721718.0
PRAG_13950W_2782,PRAG,13950.0,96.0,220.0,Off-Grid,0.9,541262.0,902104.0
PRAG_15000W_2904,PRAG,15000.0,24.0,220.0,Off-Grid,0.88,384519.0,640865.0
PRAG_10150W_2938,PRAG,10150.0,12.0,220.0,Off-Grid,0.9,405211.0,675351.0
PRAG_2000W_2951,PRAG,2000.0,24.0,220.0,Off-Grid,0.89,52434.0,87390.0
PRAG_11650W_2975,PRAG,11650.0,96.0,220.0,Off-Grid,0.87,387709.0,646181.0
PRAG_1400W_2979,PRAG,1400.0,48.0,220.0,Off-Grid,0.9,61870.0,103118.0
PRAG_7450W_2985,PRAG,7450.0,240.0,220.0,Off-Grid,0.89,253992.0,423320.0
PRAG_4000W_3032,PRAG,4000.0,48.0,220.0,Off-Grid,0.92,129434.0,215722.0
PRAG_15900W_3116,PRAG,15900.0,48.0,220.0,Off-Grid,0.9,567692.0,946152.0
PRAG_6850W_3252,PRAG,6850.0,240.0,220.0,Off-Grid,0.89,288202.0,480338.0
PRAG_16500W_3272,PRAG,16500.0,96.0,220.0,Off-Grid,0.88,580022.0,966704.0
PRAG_10800W_3306,PRAG,10800.0,48.0,220.0,Off-Grid,0.91,378934.0,631558.0
PRAG_13650W_3395,PRAG,13650.0,96.0,220.0,Off-Grid,0.9,388554.0,647590.0
PRAG_1950W_3416,PRAG,1950.0,96.0,220.0,Off-Grid,0.91,80878.0,134798.0
PRAG_15800W_3464,PRAG,15800.0,48.0,220.0,Off-Grid,0.89,605844.0,1009740.0
PRAG_2400W_3680,PRAG,2400.0,12.0,220.0,Off-Grid,0.91,55200.0,92000.0
PRAG_9400W_3826,PRAG,9400.0,24.0,220.0,Off-Grid,0.88,226604.0,377674.0
PRAG_18650W_3900,PRAG,18650.0,240.0,220.0,Off-Grid,0.92,444192.0,740320.0
PRAG_10200W_4013,PRAG,10200.0,24.0,220.0,Off-Grid,0.91,367414.0,612358.0
PRAG_8350W_4026,PRAG,8350.0,48.0,220.0,Off-Grid,0.87,223928.0,373212.0
PRAG_19000W_4048,PRAG,19000.0,24.0,220.0,Off-Grid,0.92,679559.0,1132599.0
PRAG_15100W_4109,PRAG,15100.0,96.0,220.0,Off-Grid,0.92,497408.0,829014.0
PRAG_8100W_4150,PRAG,8100.0,24.0,220.0,Off-Grid,0.88,315736.0,526226.0
PRAG_16800W_4166,PRAG,16800.0,240.0,220.0,Off-Grid,0.88,438265.0,730441.0
PRAG_9550W_4267,PRAG,9550.0,48.0,220.0,Off-Grid,0.91,381946.0,636576.0
PRAG_8700W_4295,PRAG,8700.0,96.0,220.0,Off-Grid,0.9,269798.0,449664.0
PRAG_19150W_4349,PRAG,19150.0,96.0,220.0,Off-Grid,0.91,720884.0,1201474.0
PRAG_3500W_4352,PRAG,3500.0,12.0,220.0,Off-Grid,0.87,81214.0,135356.0
PRAG_3650W_4370,PRAG,3650.0,240.0,220.0,Off-Grid,0.92,126364.0,210608.0
PRAG_4050W_4514,PRAG,4050.0,24.0,220.0,Off-Grid,0.89,178749.0,297915.0
PRAG_3000W_4523,PRAG,3000.0,96.0,220.0,Off-Grid,0.87,77551.0,129251.0
PRAG_3100W_4584,PRAG,3100.0,12.0,220.0,Off-Grid,0.92,112963.0,188271.0
PRAG_3050W_4631,PRAG,3050.0,24.0,220.0,Off-Grid,0.91,124198.0,206998.0
PRAG_16750W_4637,PRAG,16750.0,12.0,220.0,Off-Grid,0.91,543758.0,906262.0
PRAG_9000W_4723,PRAG,9000.0,240.0,220.0,Off-Grid,0.91,258909.0,431515.0
PRAG_11550W_4752,PRAG,11550.0,12.0,220.0,Off-Grid,0.91,326209.0,543681.0
PRAG_3450W_4852,PRAG,3450.0,96.0,220.0,Off-Grid,0.91,119032.0,198386.0
PRAG_16000W_4882,PRAG,16000.0,240.0,220.0,Off-Grid,0.89,540368.0,900612.0
Protonix Fortuner_18300W_56,Protonix Fortuner,18300.0,12.0,220.0,Battery-Based,0.88,877614.0,1462690.0
Protonix Fortuner_750W_70,Protonix Fortuner,750.0,12.0,220.0,Battery-Based,0.87,43286.0,72142.0
Protonix Fortuner_1450W_73,Protonix Fortuner,1450.0,96.0,220.0,Battery-Based,0.9,75873.0,126455.0
Protonix Fortuner_7900W_153,Protonix Fortuner,7900.0,24.0,220.0,Battery-Based,0.9,585076.0,975126.0
Protonix Fortuner_9500W_169,Protonix Fortuner,9500.0,24.0,220.0,Battery-Based,0.88,691076.0,1151792.0
Protonix Fortuner_5000W_312,Protonix Fortuner,5000.0,12.0,220.0,Battery-Based,0.91,341686.0,569476.0
Protonix Fortuner_10400W_409,Protonix Fortuner,10400.0,240.0,220.0,Battery-Based,0.89,747911.0,1246519.0
Protonix Fortuner_5550W_470,Protonix Fortuner,5550.0,48.0,220.0,Battery-Based,0.89,303168.0,505280.0
Protonix Fortuner_15550W_477,Protonix Fortuner,15550.0,96.0,220.0,Battery-Based,0.89,1093821.0,1823035.0
Protonix Fortuner_9550W_510,Protonix Fortuner,9550.0,240.0,220.0,Battery-Based,0.92,454307.0,757179.0
Protonix Fortuner_15750W_559,Protonix Fortuner,15750.0,240.0,220.0,Battery-Based,0.92,1179252.0,1965420.0
Protonix Fortuner_13100W_567,Protonix Fortuner,13100.0,12.0,220.0,Battery-Based,0.91,952642.0,1587738.0
Protonix Fortuner_5850W_614,Protonix Fortuner,5850.0,24.0,220.0,Battery-Based,0.91,336685.0,561141.0
Protonix Fortuner_9700W_653,Protonix Fortuner,9700.0,240.0,220.0,Battery-Based,0.88,557024.0,928374.0
Protonix Fortuner_14800W_663,Protonix Fortuner,14800.0,240.0,220.0,Battery-Based,0.91,784920.0,1308200.0
Protonix Fortuner_3700W_667,Protonix Fortuner,3700.0,240.0,220.0,Battery-Based,0.88,235384.0,392306.0
Protonix Fortuner_12300W_675,Protonix Fortuner,12300.0,96.0,220.0,Battery-Based,0.88,825744.0,1376240.0
Protonix Fortuner_13800W_690,Protonix Fortuner,13800.0,240.0,220.0,Battery-Based,0.87,712056.0,1186760.0
Protonix Fortuner_11350W_756,Protonix Fortuner,11350.0,24.0,220.0,Battery-Based,0.9,788379.0,1313965.0
Protonix Fortuner_11850W_785,Protonix Fortuner,11850.0,240.0,220.0,Battery-Based,0.92,797528.0,1329212.0
Protonix Fortuner_6900W_804,Protonix Fortuner,6900.0,24.0,220.0,Battery-Based,0.9,509003.0,848339.0
Protonix Fortuner_6500W_868,Protonix Fortuner,6500.0,12.0,220.0,Battery-Based,0.9,311453.0,519089.0
Protonix Fortuner_8950W_872,Protonix Fortuner,8950.0,96.0,220.0,Battery-Based,0.87,644828.0,1074712.0
Protonix Fortuner_5400W_880,Protonix Fortuner,5400.0,12.0,220.0,Battery-Based,0.88,371706.0,619510.0
Protonix Fortuner_13400W_896,Protonix Fortuner,13400.0,48.0,220.0,Battery-Based,0.9,812415.0,1354025.0
Protonix Fortuner_15950W_1177,Protonix Fortuner,15950.0,12.0,220.0,Battery-Based,0.91,973203.0,1622005.0
Protonix Fortuner_1650W_1200,Protonix Fortuner,1650.0,24.0,220.0,Battery-Based,0.91,92932.0,154886.0
Protonix Fortuner_12250W_1386,Protonix Fortuner,12250.0,12.0,220.0,Battery-Based,0.89,640486.0,1067476.0
Protonix Fortuner_6250W_1420,Protonix Fortuner,6250.0,96.0,220.0,Battery-Based,0.91,417770.0,696282.0
Protonix Fortuner_4750W_1426,Protonix Fortuner,4750.0,12.0,220.0,Battery-Based,0.9,267664.0,446106.0
Protonix Fortuner_7350W_1437,Protonix Fortuner,7350.0,240.0,220.0,Battery-Based,0.89,486614.0,811024.0
Protonix Fortuner_14150W_1495,Protonix Fortuner,14150.0,48.0,220.0,Battery-Based,0.88,650750.0,1084582.0
Protonix Fortuner_7900W_1548,Protonix Fortuner,7900.0,96.0,220.0,Battery-Based,0.9,458992.0,764988.0
Protonix Fortuner_15100W_2073,Protonix Fortuner,15100.0,24.0,220.0,Battery-Based,0.92,817160.0,1361934.0
Protonix Fortuner_19500W_2108,Protonix Fortuner,19500.0,12.0,220.0,Battery-Based,0.9,1377432.0,2295720.0
Protonix Fortuner_14100W_2180,Protonix Fortuner,14100.0,240.0,220.0,Battery-Based,0.92,844421.0,1407369.0
Protonix Fortuner_4850W_2182,Protonix Fortuner,4850.0,96.0,220.0,Battery-Based,0.9,337241.0,562069.0
Protonix Fortuner_18700W_2203,Protonix Fortuner,18700.0,24.0,220.0,Battery-Based,0.88,1186410.0,1977350.0
Protonix Fortuner_3450W_2296,Protonix Fortuner,3450.0,12.0,220.0,Battery-Based,0.89,247472.0,412452.0
Protonix Fortuner_17950W_2304,Protonix Fortuner,17950.0,240.0,220.0,Battery-Based,0.91,1095671.0,1826119.0
Protonix Fortuner_19250W_2359,Protonix Fortuner,19250.0,96.0,220.0,Battery-Based,0.91,1253442.0,2089070.0
Protonix Fortuner_14400W_2379,Protonix Fortuner,14400.0,24.0,220.0,Battery-Based,0.9,797649.0,1329415.0
Protonix Fortuner_17250W_2419,Protonix Fortuner,17250.0,12.0,220.0,Battery-Based,0.87,1100989.0,1834981.0
Protonix Fortuner_6900W_2528,Protonix Fortuner,6900.0,48.0,220.0,Battery-Based,0.9,504495.0,840825.0
Protonix Fortuner_8650W_2546,Protonix Fortuner,8650.0,12.0,220.0,Battery-Based,0.89,442694.0,737822.0
Protonix Fortuner_17650W_2672,Protonix Fortuner,17650.0,12.0,220.0,Battery-Based,0.88,899269.0,1498781.0
Protonix Fortuner_13000W_2680,Protonix Fortuner,13000.0,96.0,220.0,Battery-Based,0.91,790348.0,1317246.0
Protonix Fortuner_3550W_2766,Protonix Fortuner,3550.0,96.0,220.0,Battery-Based,0.88,225501.0,375835.0
Protonix Fortuner_16450W_2767,Protonix Fortuner,16450.0,24.0,220.0,Battery-Based,0.91,940448.0,1567412.0
Protonix Fortuner_6900W_2787,Protonix Fortuner,6900.0,12.0,220.0,Battery-Based,0.9,430657.0,717761.0
Protonix Fortuner_15600W_2861,Protonix Fortuner,15600.0,12.0,220.0,Battery-Based,0.87,811068.0,1351780.0
Protonix Fortuner_17350W_2868,Protonix Fortuner,17350.0,240.0,220.0,Battery-Based,0.9,983771.0,1639619.0
Protonix Fortuner_12300W_2943,Protonix Fortuner,12300.0,12.0,220.0,Battery-Based,0.91,555236.0,925394.0
Protonix Fortuner_14550W_2973,Protonix Fortuner,14550.0,240.0,220.0,Battery-Based,0.91,1042622.0,1737704.0
Protonix Fortuner_4950W_2996,Protonix Fortuner,4950.0,240.0,220.0,Battery-Based,0.89,350030.0,583384.0
Protonix Fortuner_17650W_3003,Protonix Fortuner,17650.0,240.0,220.0,Battery-Based,0.9,806576.0,1344292.0
Protonix Fortuner_16150W_3114,Protonix Fortuner,16150.0,96.0,220.0,Battery-Based,0.91,959362.0,1598936.0
Protonix Fortuner_3200W_3144,Protonix Fortuner,3200.0,240.0,220.0,Battery-Based,0.89,235189.0,391981.0
Protonix Fortuner_7950W_3195,Protonix Fortuner,7950.0,12.0,220.0,Battery-Based,0.89,414460.0,690768.0
Protonix Fortuner_14150W_3203,Protonix Fortuner,14150.0,24.0,220.0,Battery-Based,0.91,863440.0,1439066.0
Protonix Fortuner_12100W_3223,Protonix Fortuner,12100.0,12.0,220.0,Battery-Based,0.89,751012.0,1251688.0
Protonix Fortuner_13200W_3308,Protonix Fortuner,13200.0,24.0,220.0,Battery-Based,0.91,802776.0,1337960.0
Protonix Fortuner_10700W_3311,Protonix Fortuner,10700.0,24.0,220.0,Battery-Based,0.88,557636.0,929392.0
Protonix Fortuner_3750W_3494,Protonix Fortuner,3750.0,48.0,220.0,Battery-Based,0.88,199836.0,333060.0
Protonix Fortuner_16000W_3497,Protonix Fortuner,16000.0,24.0,220.0,Battery-Based,0.91,937833.0,1563055.0
Protonix Fortuner_11900W_3595,Protonix Fortuner,11900.0,12.0,220.0,Battery-Based,0.89,546235.0,910391.0
Protonix Fortuner_17200W_3617,Protonix Fortuner,17200.0,240.0,220.0,Battery-Based,0.91,838382.0,1397304.0
Protonix Fortuner_2150W_3648,Protonix Fortuner,2150.0,48.0,220.0,Battery-Based,0.88,103066.0,171776.0
Protonix Fortuner_3700W_3667,Protonix Fortuner,3700.0,24.0,220.0,Battery-Based,0.92,270678.0,451130.0
Protonix Fortuner_6000W_3714,Protonix Fortuner,6000.0,48.0,220.0,Battery-Based,0.91,421617.0,702695.0
Protonix Fortuner_7050W_3730,Protonix Fortuner,7050.0,240.0,220.0,Battery-Based,0.88,338816.0,564694.0
Protonix Fortuner_12450W_3746,Protonix Fortuner,12450.0,48.0,220.0,Battery-Based,0.88,778169.0,1296949.0
Protonix Fortuner_6950W_3784,Protonix Fortuner,6950.0,48.0,220.0,Battery-Based,0.91,470430.0,784050.0
Protonix Fortuner_16700W_3817,Protonix Fortuner,16700.0,12.0,220.0,Battery-Based,0.89,1173601.0,1956001.0
Protonix Fortuner_10850W_3851,Protonix Fortuner,10850.0,240.0,220.0,Battery-Based,0.88,686525.0,1144209.0
Protonix Fortuner_3000W_3925,Protonix Fortuner,3000.0,96.0,220.0,Battery-Based,0.87,149089.0,248481.0
Protonix Fortuner_18650W_4034,Protonix Fortuner,18650.0,96.0,220.0,Battery-Based,0.92,1004238.0,1673730.0
Protonix Fortuner_8800W_4076,Protonix Fortuner,8800.0,24.0,220.0,Battery-Based,0.9,460426.0,767378.0
Protonix Fortuner_9550W_4192,Protonix Fortuner,9550.0,240.0,220.0,Battery-Based,0.87,479764.0,799608.0
Protonix Fortuner_7600W_4276,Protonix Fortuner,7600.0,48.0,220.0,Battery-Based,0.91,485477.0,809129.0
Protonix Fortuner_8750W_4292,Protonix Fortuner,8750.0,96.0,220.0,Battery-Based,0.87,600350.0,1000582.0
Protonix Fortuner_2150W_4293,Protonix Fortuner,2150.0,96.0,220.0,Battery-Based,0.89,117522.0,195870.0
Protonix Fortuner_5700W_4298,Protonix Fortuner,5700.0,24.0,220.0,Battery-Based,0.89,422637.0,704395.0
Protonix Fortuner_10050W_4305,Protonix Fortuner,10050.0,240.0,220.0,Battery-Based,0.9,624960.0,1041600.0
Protonix Fortuner_750W_4339,Protonix Fortuner,750.0,12.0,220.0,Battery-Based,0.89,40353.0,67255.0
Protonix Fortuner_11100W_4414,Protonix Fortuner,11100.0,24.0,220.0,Battery-Based,0.9,573026.0,955044.0
Protonix Fortuner_17750W_4447,Protonix Fortuner,17750.0,240.0,220.0,Battery-Based,0.91,1265296.0,2108828.0
Protonix Fortuner_6350W_4577,Protonix Fortuner,6350.0,240.0,220.0,Battery-Based,0.91,373532.0,622552.0
Protonix Fortuner_1900W_4607,Protonix Fortuner,1900.0,48.0,220.0,Battery-Based,0.92,135128.0,225214.0
Protonix Fortuner_17150W_4704,Protonix Fortuner,17150.0,96.0,220.0,Battery-Based,0.89,991943.0,1653239.0
Protonix Fortuner_12900W_4708,Protonix Fortuner,12900.0,240.0,220.0,Battery-Based,0.89,894642.0,1491070.0
Protonix Fortuner_16500W_4716,Protonix Fortuner,16500.0,96.0,220.0,Battery-Based,0.9,760324.0,1267206.0
Protonix Fortuner_5850W_4744,Protonix Fortuner,5850.0,240.0,220.0,Battery-Based,0.88,431204.0,718672.0
Protonix Fortuner_12300W_4770,Protonix Fortuner,12300.0,96.0,220.0,Battery-Based,0.91,913343.0,1522239.0
Protonix Fortuner_18500W_4814,Protonix Fortuner,18500.0,12.0,220.0,Battery-Based,0.89,1102514.0,1837522.0
Protonix Fortuner_2500W_4885,Protonix Fortuner,2500.0,96.0,220.0,Battery-Based,0.9,129218.0,215364.0
Protonix Fortuner_4450W_4920,Protonix Fortuner,4450.0,24.0,220.0,Battery-Based,0.87,281378.0,468962.0
Protonix Fortuner_8300W_4929,Protonix Fortuner,8300.0,12.0,220.0,Battery-Based,0.91,599410.0,999016.0
Protonix Fortuner_650W_4931,Protonix Fortuner,650.0,12.0,220.0,Battery-Based,0.91,34484.0,57472.0
Protonix Fortuner_15100W_26,Protonix Fortuner,15100.0,24.0,220.0,Grid-Tie,0.88,720974.0,1201624.0
Protonix Fortuner_14750W_138,Protonix Fortuner,14750.0,24.0,220.0,Grid-Tie,0.9,910595.0,1517659.0
Protonix Fortuner_13750W_187,Protonix Fortuner,13750.0,24.0,220.0,Grid-Tie,0.89,748792.0,1247988.0
